Date,Open,High,Low,Close,Adj Close,Volume
2023-08-17,3455.0,3460.800048828125,3413.199951171875,3435.75,3386.463623046875,1843241
2023-08-18,3410.0,3410.0,3356.5,3367.10009765625,3318.79833984375,2526749
2023-08-21,3375.0,3409.75,3372.0,3401.64990234375,3352.8525390625,1375579
2023-08-22,3400.0,3411.0,3365.050048828125,3382.14990234375,3333.63232421875,1222012
2023-08-23,3388.0,3402.0,3376.0,3398.25,3349.501708984375,1330046
2023-08-24,3408.0,3413.050048828125,3378.10009765625,3387.75,3339.152099609375,1152881
2023-08-25,3375.0,3385.800048828125,3350.25,3381.300048828125,3332.794677734375,1158046
2023-08-28,3394.0,3394.0,3360.10009765625,3375.550048828125,3327.127197265625,1037485
2023-08-29,3381.050048828125,3389.550048828125,3365.0,3376.14990234375,3327.718505859375,944517
2023-08-30,3398.0,3408.10009765625,3383.050048828125,3390.949951171875,3342.30615234375,1188200
2023-08-31,3401.0,3417.39990234375,3343.64990234375,3356.800048828125,3308.646240234375,3417652
2023-09-01,3366.0,3389.0,3356.800048828125,3379.199951171875,3330.724609375,1277950
2023-09-04,3378.0,3432.85009765625,3370.050048828125,3418.5,3369.461181640625,1828332
2023-09-05,3420.0,3447.0,3405.14990234375,3429.35009765625,3380.155517578125,1501842
2023-09-06,3434.0,3443.89990234375,3398.10009765625,3429.89990234375,3380.697509765625,1314818
2023-09-07,3430.800048828125,3460.0,3422.300048828125,3455.25,3405.68359375,1885092
2023-09-08,3455.25,3465.0,3435.050048828125,3441.89990234375,3392.525390625,1518917
2023-09-11,3462.0,3485.699951171875,3445.0,3480.64990234375,3430.719482421875,1783604
2023-09-12,3492.0,3589.89990234375,3483.0,3580.800048828125,3529.432861328125,4476016
2023-09-13,3571.10009765625,3588.85009765625,3545.0,3567.85009765625,3516.668701171875,1754929
2023-09-14,3570.050048828125,3597.699951171875,3545.60009765625,3560.050048828125,3508.980712890625,2604721
2023-09-15,3567.85009765625,3607.35009765625,3562.449951171875,3598.300048828125,3546.681640625,2952897
2023-09-18,3580.050048828125,3619.300048828125,3575.25,3606.14990234375,3554.4189453125,1395753
2023-09-20,3580.0,3625.0,3580.0,3606.050048828125,3554.320556640625,1649396
2023-09-21,3588.550048828125,3605.0,3528.0,3585.300048828125,3533.868408203125,2004073
2023-09-22,3584.0,3633.75,3565.050048828125,3603.64990234375,3551.955078125,1989083
2023-09-25,3602.5,3620.0,3558.64990234375,3577.14990234375,3525.835205078125,1238778
2023-09-26,3567.60009765625,3594.949951171875,3536.0,3585.699951171875,3534.262451171875,1726062
2023-09-27,3590.0,3614.0,3555.699951171875,3589.300048828125,3537.81103515625,1541134
2023-09-28,3600.0,3602.800048828125,3527.35009765625,3536.75,3486.014892578125,1755753
2023-09-29,3537.199951171875,3568.449951171875,3505.550048828125,3528.60009765625,3477.981689453125,2243791
2023-10-03,3534.199951171875,3534.199951171875,3480.10009765625,3513.85009765625,3463.443359375,1948148
2023-10-04,3486.300048828125,3548.0,3477.300048828125,3537.75,3487.000244140625,1788138
2023-10-05,3554.0,3624.0,3551.199951171875,3589.35009765625,3537.8603515625,2990768
2023-10-06,3591.0,3634.949951171875,3575.050048828125,3621.39990234375,3569.4501953125,2075691
2023-10-09,3645.050048828125,3679.0,3631.0,3638.35009765625,3586.157470703125,4233074
2023-10-10,3640.050048828125,3648.0,3601.35009765625,3628.89990234375,3576.8427734375,1848148
2023-10-11,3650.0,3650.0,3605.0,3609.89990234375,3558.115234375,2426417
2023-10-12,3575.0,3588.64990234375,3538.10009765625,3542.550048828125,3491.731689453125,4241281
2023-10-13,3530.0,3577.0,3525.0,3570.85009765625,3519.625732421875,2890357
2023-10-16,3566.0,3574.64990234375,3519.10009765625,3524.050048828125,3473.496826171875,1671104
2023-10-17,3530.0,3534.14990234375,3503.35009765625,3507.050048828125,3456.74072265625,1672065
2023-10-18,3511.0,3522.699951171875,3484.0,3487.25,3437.224853515625,1408245
2023-10-19,3469.5,3476.85009765625,3451.89990234375,3455.64990234375,3414.891357421875,1514545
2023-10-20,3450.39990234375,3499.5,3444.050048828125,3494.550048828125,3453.33251953125,1481211
2023-10-23,3473.0,3478.949951171875,3401.300048828125,3410.14990234375,3369.927978515625,1106272
2023-10-25,3390.5,3425.0,3377.199951171875,3390.10009765625,3350.114501953125,1518537
2023-10-26,3368.050048828125,3373.699951171875,3330.0,3336.75,3297.393798828125,1984471
2023-10-27,3350.0,3362.0,3337.0,3350.949951171875,3311.426025390625,1108851
2023-10-30,3350.0,3382.85009765625,3333.75,3378.550048828125,3338.700927734375,910972
2023-10-31,3399.0,3399.0,3350.050048828125,3368.75,3329.016357421875,999811
2023-11-01,3355.0,3371.60009765625,3311.0,3330.64990234375,3291.365478515625,1563475
2023-11-02,3343.199951171875,3375.949951171875,3343.199951171875,3360.10009765625,3320.468505859375,1245384
2023-11-03,3382.0,3387.89990234375,3344.300048828125,3350.89990234375,3311.376708984375,1402598
2023-11-06,3375.0,3392.300048828125,3359.0,3380.25,3340.380615234375,1099852
2023-11-07,3378.0,3404.14990234375,3366.0,3370.449951171875,3330.6962890625,1191144
2023-11-08,3371.449951171875,3401.949951171875,3369.550048828125,3381.550048828125,3341.665283203125,992899
2023-11-09,3390.10009765625,3391.5,3342.050048828125,3347.449951171875,3307.967529296875,2112352
2023-11-10,3338.0,3347.449951171875,3322.35009765625,3333.449951171875,3294.1328125,1338557
2023-11-13,3356.0,3356.0,3327.0,3331.550048828125,3292.255126953125,1030990
2023-11-15,3383.10009765625,3413.0,3356.050048828125,3404.300048828125,3364.147216796875,2059802
2023-11-16,3430.050048828125,3529.35009765625,3414.199951171875,3497.85009765625,3456.59375,3951984
2023-11-17,3497.85009765625,3524.5,3492.550048828125,3502.449951171875,3461.139404296875,2021292
2023-11-20,3491.25,3533.89990234375,3491.25,3519.60009765625,3478.087158203125,1475621
2023-11-21,3519.60009765625,3539.050048828125,3501.0,3510.199951171875,3468.7978515625,1807236
2023-11-22,3500.0,3532.64990234375,3481.10009765625,3530.14990234375,3488.512451171875,1798051
2023-11-23,3530.0,3544.0,3500.0,3508.25,3466.870849609375,2729804
2023-11-24,3494.25,3504.550048828125,3453.0,3457.10009765625,3416.32421875,1989733
2023-11-28,3457.10009765625,3481.25,3433.0,3470.14990234375,3429.22021484375,1689195
2023-11-29,3481.0,3518.0,3475.800048828125,3513.75,3472.30615234375,1441634
2023-11-30,3499.449951171875,3516.64990234375,3481.0,3487.60009765625,3446.464599609375,3266235
2023-12-01,3500.0,3516.949951171875,3490.050048828125,3511.64990234375,3470.230712890625,1172141
2023-12-04,3544.64990234375,3547.800048828125,3498.0,3512.449951171875,3471.021240234375,1625213
2023-12-05,3538.0,3538.0,3502.800048828125,3531.60009765625,3489.945556640625,1377656
2023-12-06,3532.60009765625,3612.85009765625,3525.14990234375,3604.10009765625,3561.59033203125,1896572
2023-12-07,3605.0,3630.550048828125,3591.699951171875,3614.89990234375,3572.262939453125,1967653
2023-12-08,3633.0,3645.0,3602.050048828125,3626.699951171875,3583.923583984375,1641155
2023-12-11,3622.89990234375,3653.0,3615.0,3642.89990234375,3599.932861328125,1102503
2023-12-12,3638.949951171875,3698.39990234375,3631.0,3672.10009765625,3628.78857421875,2236866
2023-12-13,3643.550048828125,3650.0,3563.0,3593.550048828125,3551.164794921875,3850968
2023-12-14,3630.0,3678.0,3627.60009765625,3667.25,3623.99560546875,3290396
2023-12-15,3666.699951171875,3895.949951171875,3666.699951171875,3861.0,3815.46044921875,8531230
2023-12-18,3858.10009765625,3929.0,3830.14990234375,3859.199951171875,3813.681640625,2521612
2023-12-19,3845.0,3855.10009765625,3790.0,3816.199951171875,3771.188720703125,2004435
2023-12-20,3827.25,3898.800048828125,3766.550048828125,3780.050048828125,3735.465087890625,2586083
2023-12-21,3756.25,3806.699951171875,3743.35009765625,3787.5,3742.827392578125,1517562
2023-12-22,3800.0,3845.949951171875,3762.0,3824.0,3778.896728515625,2413058
2023-12-26,3819.85009765625,3834.0,3790.14990234375,3795.550048828125,3750.782470703125,1285231
2023-12-27,3799.0,3818.199951171875,3768.0,3811.199951171875,3766.24755859375,1293976
2023-12-28,3824.0,3838.0,3792.10009765625,3799.89990234375,3755.080810546875,1682889
2023-12-29,3792.0,3822.60009765625,3765.39990234375,3793.39990234375,3748.65771484375,1574996
2024-01-01,3790.0,3832.0,3773.0,3811.10009765625,3766.14892578125,825907
2024-01-02,3811.10009765625,3811.10009765625,3767.25,3783.199951171875,3738.577880859375,1344068
2024-01-03,3767.0,3771.85009765625,3687.050048828125,3691.75,3648.20654296875,1803075
2024-01-04,3701.75,3719.0,3651.0,3666.800048828125,3623.55078125,3598144
2024-01-05,3675.0,3747.75,3674.85009765625,3737.89990234375,3693.812255859375,1963127
2024-01-08,3737.89990234375,3739.75,3672.39990234375,3678.300048828125,3634.915283203125,1067805
2024-01-09,3709.949951171875,3752.35009765625,3682.75,3689.89990234375,3646.37841796875,1370944
2024-01-10,3690.0,3729.25,3688.0,3713.050048828125,3669.25537109375,1292227
2024-01-11,3724.0,3773.0,3707.0,3735.550048828125,3691.489990234375,1777909
2024-01-12,3848.0,3905.25,3821.60009765625,3882.800048828125,3837.003173828125,6813450
2024-01-15,3960.0,3965.0,3885.0,3903.800048828125,3857.755615234375,2801505
2024-01-16,3899.0,3899.0,3855.550048828125,3861.300048828125,3815.7568359375,1432672
2024-01-17,3819.0,3909.949951171875,3812.550048828125,3884.60009765625,3838.781982421875,3458696
2024-01-18,3898.0,3908.800048828125,3862.0,3902.60009765625,3856.56982421875,2239110
2024-01-19,3945.0,3963.550048828125,3915.050048828125,3943.050048828125,3914.59814453125,2941975
2024-01-23,3900.0,3933.89990234375,3842.75,3858.25,3830.409912109375,2618854
2024-01-24,3880.0,3883.64990234375,3805.60009765625,3841.800048828125,3814.07861328125,2657709
2024-01-25,3839.89990234375,3861.0,3778.699951171875,3810.300048828125,3782.805908203125,2205154
2024-01-29,3800.800048828125,3820.0,3780.85009765625,3801.0,3773.572998046875,1646747
2024-01-30,3807.449951171875,3847.800048828125,3787.0,3800.550048828125,3773.126220703125,1411621
2024-01-31,3811.199951171875,3834.0,3796.449951171875,3815.949951171875,3788.4150390625,2459358
2024-02-01,3820.0,3904.89990234375,3805.050048828125,3854.14990234375,3826.33935546875,2363107
2024-02-02,3875.050048828125,3984.39990234375,3872.0,3966.300048828125,3937.68017578125,2826510
2024-02-05,3983.0,4022.0,3962.10009765625,3973.300048828125,3944.629638671875,1691523
2024-02-06,3997.0,4149.89990234375,3990.0,4136.0,4106.15576171875,4474396
2024-02-07,4153.0,4155.0,4073.949951171875,4083.39990234375,4053.93505859375,2124267
2024-02-08,4090.0,4158.0,4086.050048828125,4134.10009765625,4104.26953125,2345173
2024-02-09,4136.5498046875,4184.75,4100.0,4133.7001953125,4103.87255859375,2100596
2024-02-12,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,4090.96630859375,1013716
2024-02-13,4125.4501953125,4170.0,4081.5,4149.5,4119.55810546875,1257415
2024-02-14,4107.0,4114.89990234375,4049.5,4100.10009765625,4070.514892578125,1391283
2024-02-15,4128.0,4146.2998046875,4083.0,4103.2001953125,4073.592529296875,1091582
2024-02-16,4113.25,4147.9501953125,4100.10009765625,4128.2998046875,4098.51123046875,1307556
2024-02-19,4123.0498046875,4128.2998046875,4055.0,4103.7998046875,4074.187744140625,772291
2024-02-20,4082.10009765625,4098.0,4010.0,4030.64990234375,4001.565673828125,1193648
2024-02-21,4013.0,4063.35009765625,3980.60009765625,3991.5,3962.698486328125,1885939
2024-02-22,3971.0,4094.949951171875,3971.0,4087.10009765625,4057.608642578125,2982052
2024-02-23,4130.0,4130.0,4046.39990234375,4052.10009765625,4022.861083984375,2538072
2024-02-26,4036.0,4050.0,3982.75,4001.050048828125,3972.179443359375,1379284
2024-02-27,3999.0,4124.0,3999.0,4104.39990234375,4074.78369140625,2960475
2024-02-28,4095.60009765625,4154.89990234375,4089.0,4118.9501953125,4089.22900390625,1939225
2024-02-29,4099.0,4138.10009765625,4064.550048828125,4095.10009765625,4065.551025390625,3772719
2024-03-01,4107.2001953125,4140.0,4086.800048828125,4094.35009765625,4064.806396484375,2043265
2024-03-04,4105.0,4117.89990234375,4075.89990234375,4080.699951171875,4051.254638671875,1749271
2024-03-05,4062.0,4064.0,3980.0,4012.10009765625,3983.14990234375,2070859
2024-03-06,3994.050048828125,4072.0,3958.449951171875,4064.300048828125,4034.97314453125,1744204
2024-03-07,4065.0,4124.0,4037.699951171875,4108.60009765625,4078.95361328125,2688905
2024-03-11,4089.0,4153.0,4089.0,4122.35009765625,4092.604248046875,2304068
2024-03-12,4122.35009765625,4229.9501953125,4121.0498046875,4192.25,4162.0,4039801
2024-03-13,4205.0,4241.0,4131.89990234375,4149.0,4119.06201171875,2837260
2024-03-14,4153.4501953125,4225.0,4086.0,4207.60009765625,4177.2392578125,2919608
2024-03-15,4192.60009765625,4239.0,4177.0,4219.25,4188.80517578125,3373143
2024-03-18,4215.25,4254.75,4117.85009765625,4152.5,4122.53662109375,1526904
2024-03-19,4051.25,4058.0,3966.60009765625,3977.300048828125,3948.600830078125,8931209
2024-03-20,3986.0,4018.0,3960.199951171875,3970.89990234375,3942.246826171875,1817913
2024-03-21,3990.050048828125,4008.39990234375,3948.0,3972.949951171875,3944.2822265625,3829582
2024-03-22,3897.0,3938.0,3855.0,3910.89990234375,3882.679931640625,5852485
2024-03-26,3875.0,3946.699951171875,3871.449951171875,3877.5,3849.52099609375,3440925
2024-03-27,3888.5,3895.0,3829.39990234375,3840.89990234375,3813.18505859375,1968575
2024-03-28,3850.10009765625,3915.0,3840.5,3876.300048828125,3848.32958984375,4311783
2024-04-01,3897.699951171875,3933.300048828125,3888.050048828125,3916.75,3888.48779296875,1569676
2024-04-02,3890.0,3909.85009765625,3873.0,3883.800048828125,3855.775634765625,2142666
2024-04-03,3851.0,3981.0,3851.0,3947.300048828125,3918.8173828125,3973090
2024-04-04,3975.89990234375,4028.64990234375,3935.25,4003.300048828125,3974.413330078125,3394637
2024-04-05,3978.0,4002.0,3960.5,3979.25,3950.536865234375,1636819
2024-04-08,3983.0,4032.64990234375,3960.0,3972.550048828125,3943.88525390625,2302538
2024-04-09,3984.0,4015.85009765625,3925.050048828125,3946.550048828125,3918.07275390625,1876992
2024-04-10,3956.39990234375,3990.199951171875,3918.0,3984.64990234375,3955.897705078125,2101965
2024-04-12,3971.0,4013.35009765625,3945.5,4001.39990234375,3972.52685546875,4354821
2024-04-15,4001.39990234375,4064.199951171875,3919.050048828125,3941.199951171875,3912.76123046875,4200329
2024-04-16,3902.0,3928.699951171875,3862.85009765625,3872.800048828125,3844.85498046875,3051420
2024-04-18,3876.800048828125,3936.0,3850.0,3862.0,3834.1328125,3476284
2024-04-19,3838.0,3852.550048828125,3800.89990234375,3826.199951171875,3798.591064453125,2957749
2024-04-22,3837.0,3878.0,3812.0,3864.60009765625,3836.714111328125,1728883
2024-04-23,3877.050048828125,3895.0,3860.60009765625,3874.699951171875,3846.7412109375,1807586
2024-04-24,3890.0,3898.0,3824.449951171875,3831.050048828125,3803.40625,1317312
2024-04-25,3811.199951171875,3873.64990234375,3811.0,3852.199951171875,3824.403564453125,2856271
2024-04-26,3855.14990234375,3876.800048828125,3802.550048828125,3821.35009765625,3793.776123046875,2039178
2024-04-29,3838.0,3877.800048828125,3819.199951171875,3870.199951171875,3842.273681640625,1110693
2024-04-30,3872.0,3881.75,3810.0,3820.64990234375,3793.0810546875,2203078
2024-05-02,3778.050048828125,3871.10009765625,3778.050048828125,3863.300048828125,3835.423583984375,2491044
2024-05-03,3890.14990234375,3893.60009765625,3797.60009765625,3843.39990234375,3815.6669921875,2962234
2024-05-06,3853.0,3939.949951171875,3853.0,3921.050048828125,3892.7568359375,2053831
2024-05-07,3930.800048828125,3988.0,3913.5,3978.949951171875,3950.23876953125,2062112
2024-05-08,3961.0,3984.300048828125,3938.60009765625,3976.949951171875,3948.25341796875,1247685
2024-05-09,3962.0,3971.0,3910.050048828125,3960.199951171875,3931.624267578125,1726486
2024-05-10,3962.60009765625,3973.60009765625,3885.050048828125,3893.89990234375,3865.802490234375,1672489
2024-05-13,3884.5,3955.0,3870.0,3947.800048828125,3919.313720703125,931326
2024-05-14,3936.0,3945.800048828125,3892.89990234375,3901.199951171875,3873.0498046875,1058317
2024-05-15,3904.5,3926.949951171875,3875.5,3880.39990234375,3852.39990234375,1115021
2024-05-16,3891.10009765625,3909.5,3843.5,3900.949951171875,3900.949951171875,2599399
2024-05-17,3919.0,3920.0,3830.0,3834.10009765625,3834.10009765625,2765804
2024-05-21,3830.60009765625,3844.75,3810.050048828125,3820.199951171875,3820.199951171875,1908117
2024-05-22,3835.0,3841.25,3817.550048828125,3832.0,3832.0,1311168
2024-05-23,3840.949951171875,3905.0,3825.5,3893.449951171875,3893.449951171875,2095742
2024-05-24,3878.25,3883.800048828125,3844.300048828125,3849.5,3849.5,1309153
